,R_nm,wavelength_nm,abs
1466,13.75,447.2376182837536,0.0544783983073608
1467,13.75,449.95165897528835,0.05309652801765963
1468,13.75,452.68216969656606,0.05181856705447653
1469,13.75,455.42925039519685,0.05060528665681973
1470,13.75,458.193001625317,0.04943803353076005
1471,13.75,460.97352455127213,0.048313826612438764
1472,13.75,463.77092095131906,0.04722997721102484
1473,13.75,466.58529322134984,0.04618403841067732
1474,13.75,469.4167443786431,0.04517374907078484
1475,13.75,472.2653780656311,0.04421501293814582
1476,13.75,475.1312985536969,0.043314995182573944
1477,13.75,478.0146107469895,0.04244207391303225
1478,13.75,480.91542018626245,0.041594951693165474
1479,13.75,483.8338330527399,0.040772230029424435
1480,13.75,486.7699561720018,0.039972727154404496
1481,13.75,489.72389701789285,0.039195298758039766
1482,13.75,492.695763716459,0.038438861829078914
1483,13.75,495.68566504990423,0.03770265680086218
1484,13.75,498.6937104605708,0.0370132328867509
1485,13.75,501.72001005494866,0.0363406121183241
1486,13.75,504.7646746077019,0.0356841192151081
1487,13.75,507.8278155657271,0.03504301348082028
1488,13.75,510.90954505223095,0.034416754649964555
1489,13.75,514.0099758708333,0.03380476736532763
1490,13.75,517.1292215096994,0.03320650028972645
1491,13.75,520.2673961456901,0.032621476706640284
1492,13.75,523.424614648545,0.03206158518773823
1493,13.75,526.6009925850851,0.03151516898047236
1494,13.75,529.7966462234419,0.030979969575678647
1495,13.75,533.0116925373161,0.030455599477044265
1496,13.75,536.2462492102579,0.02994177466560159
1497,13.75,539.5004346399732,0.02943811431438872
1498,13.75,542.7743679426601,0.028944321501406647
1499,13.75,546.0681689573681,0.028460101614962555
1500,13.75,549.3819582503829,0.027986091699249937
1501,13.75,552.7158571196431,0.02752291474184213
1502,13.75,556.069987599176,0.027068427919178073
1503,13.75,559.4444724635682,0.02662237116664058
1504,13.75,562.8394352324586,0.026184533643625316
1505,13.75,566.2550001750573,0.02575469822591554
1506,13.75,569.6912923146986,0.025332651128517715
1507,13.75,573.1484374334129,0.02491821714593726
1508,13.75,576.6265620765347,0.0245111604923086
1509,13.75,580.1257935573325,0.024111352946288942
1510,13.75,583.6462599616696,0.023719010028895975
1511,13.75,587.1880901526913,0.02333384374837758
1512,13.75,590.7514137755447,0.02295532401842523
1513,13.75,594.3363612621206,0.02258331843375214
1514,13.75,597.9430638358309,0.022217652138990157
1515,13.75,601.571653516411,0.021858243223248894
1516,13.75,605.2222631247502,0.0215048887544317
1517,13.75,608.8950262877571,0.02115751148124271
1518,13.75,612.5900774432474,0.020815973062560222
1519,13.75,616.3075518448675,0.02048012822320569
1520,13.75,620.0475855670445,0.020170347795455974
1521,13.75,623.8103155099652,0.019865972523797903
1522,13.75,627.5958794045905,0.019565759520729864
1523,13.75,631.404415817695,0.019269646460315735
1524,13.75,635.2360641569381,0.01897758232423993
1525,13.75,639.0909646759693,0.018689529678378777
1526,13.75,642.9692584795611,0.018405428063371903
1527,13.75,646.8710875287719,0.0181252396864743
1528,13.75,650.7965946461469,0.01784892703201495
1529,13.75,654.7459235209403,0.017576419840045193
1530,13.75,658.7192187143802,0.017307689315990565
1531,13.75,662.7166256649574,0.017129567169076237
1532,13.75,666.7382906937478,0.016960157689326405
1533,13.75,670.7843610097724,0.016789059699059264
1534,13.75,674.8549847153807,0.016616444163929506
1535,13.75,678.9503108116764,0.016442522509141598
1536,13.75,683.0704892039695,0.01626746355404347
1537,13.75,687.2156707072613,0.01609144495782034
1538,13.75,691.3860070517692,0.015914636313708905
1539,13.75,695.5816508884778,0.015737175080352776
1540,13.75,699.8027557947258,0.015559213945295481
1541,13.75,704.0494762798305,0.015380910542394858
1542,13.75,708.3219677907417,0.015446878043038518
1543,13.75,712.62038671773,0.015503790063635225
1544,13.75,716.9448904001155,0.015549919833063554
1545,13.75,721.2956371320223,0.015585664978830361
1546,13.75,725.6727861681769,0.01561140206769604
1547,13.75,730.0764977297355,0.015627515593176197
1548,13.75,734.5069330101472,0.015634378376414234
1549,13.75,738.9642541810588,0.01563234954941339
1550,13.75,743.4486243982451,0.015621786037745417
1551,13.75,747.9602078075866,0.01560302806412885
1552,13.75,752.4991695510744,0.015576429377067704
1553,13.75,757.065675772857,0.01560140622702812
1554,13.75,761.659893625319,0.015749510968855324
1555,13.75,766.281991275204,0.01589724611101486
1556,13.75,770.9321379097647,0.016044569630137354
1557,13.75,775.6105037429613,0.016191425865567072
1558,13.75,780.3172600216895,0.016337755356679973
1559,13.75,785.0525790320463,0.016483531894669366
1560,13.75,789.816634105642,0.016628683933091287
1561,13.75,794.6095996259389,0.01677315864525992
1562,13.75,799.4316510346392,0.016916898343199354
1563,13.75,804.2829648381049,0.01705985197213058
1564,13.75,809.1637186138169,0.017201947406717235
1565,13.75,814.0740910168782,0.017343125703130936
1566,13.75,819.0142617865529,0.01748332125698115
1567,13.75,823.9844117528415,0.01734522457938475
1568,13.75,828.9847228431056,0.017067899606065775
1569,13.75,834.0153780887242,0.01678823227981289
1570,13.75,839.076561631792,0.016506216134321558
1571,13.75,844.1684587318638,0.01622183278585702
1572,13.75,849.2912557727309,0.015935088527779705
1573,13.75,854.4451402692479,0.015645959102166266
1574,13.75,859.6303008741947,0.015354452533248181
1575,13.75,864.8469273851798,0.01506056586495187
1576,13.75,870.0952107515922,0.01476430747652712
1577,13.75,875.3753430815856,0.01446567110133778
1578,13.75,880.6875176491155,0.01416468536964382
1579,13.75,886.0319289010106,0.013861341440982548
1580,13.75,891.4087724640916,0.013555675286152783
1581,13.75,896.8182451523296,0.013066119161027753
1582,13.75,902.260544974055,0.012585066740038524
1583,13.75,907.7358711391995,0.012115780137628988
1584,13.75,913.2444240665931,0.011658145251911993
1585,13.75,918.7864053912986,0.011212057620732081
1586,13.75,924.362017971989,0.010777381669319176
1587,13.75,929.9714658983793,0.010353991900283334
1588,13.75,935.6149544986898,0.009941753064217705
1589,13.75,941.2926903471684,0.00954052047728751
1590,13.75,947.0048812716491,0.009150138576881003
1591,13.75,952.7517363611568,0.008770470954410178
1592,13.75,958.5334659735669,0.00840134776302715
1593,13.75,964.3502817432984,0.008042609867612864
1594,13.75,970.2023965890664,0.007694096563649599
1595,13.75,976.0900247216728,0.007355638846616608
1596,13.75,982.013381651848,0.007027061393869663
1597,13.75,987.9726841981374,0.006761639507202594
1598,13.75,993.9681504948426,0.006522076714205874
1599,13.75,999.9999999999998,0.006290382799499233
1600,15.0,299.99999999999994,0.41621701790529303
1601,15.0,301.8205360510256,0.4276725903863909
1602,15.0,303.65211994042846,0.44112171086652896
1603,15.0,305.4948187115015,0.45664833089280393
1604,15.0,307.34869981438766,0.47441433239473146
1605,15.0,309.21383110854777,0.4945782188228265
1606,15.0,311.090280865244,0.517324434728868
1607,15.0,312.9781177700405,0.5427990715190242
1608,15.0,314.8774109253156,0.5709466644889718
1609,15.0,316.78822985279277,0.6017250242093307
1610,15.0,318.7106444960851,0.6349530458087927
1611,15.0,320.6447252232542,0.6702373272679868
1612,15.0,322.590542829388,0.7068571192969276
1613,15.0,324.5481685391911,0.7438372496804629
1614,15.0,326.51767400959096,0.7798550461840086
1615,15.0,328.4991313323629,0.8132539182907186
1616,15.0,330.49261303676684,0.8421339331568257
1617,15.0,332.49819209220385,0.8642488169205037
1618,15.0,334.5159419108865,0.8778139393649629
1619,15.0,336.5459363505251,0.8817294743804686
1620,15.0,338.5882497170328,0.8754626089948535
1621,15.0,340.64295676724487,0.8593325321142972
1622,15.0,342.710132711654,0.8343770939726752
1623,15.0,344.7898532171655,0.8021780903016804
1624,15.0,346.8821944098645,0.7650803296549572
1625,15.0,348.9872328778047,0.7250981410740001
1626,15.0,351.1050456738107,0.6840297464271083
1627,15.0,353.235710318298,0.6433437594686864
1628,15.0,355.37930480211173,0.6041474557163818
1629,15.0,357.53590758938094,0.5672595946487926
1630,15.0,359.70559762038977,0.5331231748832699
1631,15.0,361.8884543144689,0.5019427221132159
1632,15.0,364.0845575729004,0.47376544813867927
1633,15.0,366.29398778184435,0.4485362650261423
1634,15.0,368.5168258152807,0.42620792965809584
1635,15.0,370.7531530379682,0.4066833395642435
1636,15.0,373.00305130842503,0.3896489157939481
1637,15.0,375.26660298192394,0.3749245434056658
1638,15.0,377.54389091350566,0.3623387947188531
1639,15.0,379.8349984610141,0.3517335114158104
1640,15.0,382.1400094881463,0.343039295261259
1641,15.0,384.4590083675211,0.3361569650315032
1642,15.0,386.7920799837703,0.3308280488999324
1643,15.0,389.1393097366425,0.3269386621985788
1644,15.0,391.50078354413176,0.32437979383300075
1645,15.0,393.87658784562177,0.3230413745621215
1646,15.0,396.2668096050482,0.3228076139426495
1647,15.0,398.6715363140849,0.3236009052093142
1648,15.0,401.0908559953435,0.325212522059274
1649,15.0,403.5248572055977,0.3274267614457171
1650,15.0,405.97362903902393,0.3300372138318447
1651,15.0,408.4372611304615,0.33280762527483815
1652,15.0,410.9158436586954,0.3354692671623904
1653,15.0,413.4094673497567,0.33771130439358077
1654,15.0,415.91822348024186,0.33913544344693836
1655,15.0,418.4422038806563,0.3395131855863057
1656,15.0,420.9815009387745,0.3385815768910481
1657,15.0,423.53620760302096,0.3361320230317128
1658,15.0,426.1064173858746,0.33202834439238177
1659,15.0,428.69222436728916,0.3262233897311505
1660,15.0,431.2937231981393,0.31872593798624477
1661,15.0,433.91100910368397,0.3096870711526104
1662,15.0,436.5441778870512,0.29940055081989425
1663,15.0,439.193325932747,0.2881266083560948
1664,15.0,441.8585502101821,0.27614633760283874
1665,15.0,444.5399482772207,0.26373675541885305
1666,15.0,447.2376182837536,0.25115198949867223
1667,15.0,449.95165897528835,0.23861527911740207
1668,15.0,452.68216969656606,0.22639810117362497
1669,15.0,455.42925039519685,0.21459907728481348
1670,15.0,458.193001625317,0.20328763862297672
1671,15.0,460.97352455127213,0.1925239639083716
1672,15.0,463.77092095131906,0.1823435599926067
1673,15.0,466.58529322134984,0.17275937875650788
1674,15.0,469.4167443786431,0.16376925190168076
1675,15.0,472.2653780656311,0.15541872582611335
1676,15.0,475.1312985536969,0.14771534143019655
1677,15.0,478.0146107469895,0.14052987294112496
1678,15.0,480.91542018626245,0.13383183812570623
1679,15.0,483.8338330527399,0.1275885072884409
1680,15.0,486.7699561720018,0.12176845509062544
1681,15.0,489.72389701789285,0.11634040609271411
1682,15.0,492.695763716459,0.11127443998619294
1683,15.0,495.68566504990423,0.10654322671446914
1684,15.0,498.6937104605708,0.10221355788816708
1685,15.0,501.72001005494866,0.09815816327112437
1686,15.0,504.7646746077019,0.09435526818294582
1687,15.0,507.8278155657271,0.09078468398235937
1688,15.0,510.90954505223095,0.08742809651502483
1689,15.0,514.0099758708333,0.08426881205430016
1690,15.0,517.1292215096994,0.0812915216530149
1691,15.0,520.2673961456901,0.07848212368661217
1692,15.0,523.424614648545,0.07586953686172722
1693,15.0,526.6009925850851,0.07340193564875724
1694,15.0,529.7966462234419,0.07106289824685431
1695,15.0,533.0116925373161,0.06884288239345535
1696,15.0,536.2462492102579,0.06673358326990939
1697,15.0,539.5004346399732,0.06472712063277251
1698,15.0,542.7743679426601,0.06281632389318115
1699,15.0,546.0681689573681,0.0609947950998475
1700,15.0,549.3819582503829,0.059259703256735255
1701,15.0,552.7158571196431,0.0576084863153691
1702,15.0,556.069987599176,0.05602907925104806
1703,15.0,559.4444724635682,0.05451691165408929
1704,15.0,562.8394352324586,0.05306782178793426
1705,15.0,566.2550001750573,0.05167792654947528
1706,15.0,569.6912923146986,0.05034370135339065
1707,15.0,573.1484374334129,0.04906178656057528
1708,15.0,576.6265620765347,0.04782914760315215
1709,15.0,580.1257935573325,0.04664305723678274
1710,15.0,583.6462599616696,0.045499310139199264
1711,15.0,587.1880901526913,0.044395953247897954
1712,15.0,590.7514137755447,0.04333215248062176
1713,15.0,594.3363612621206,0.04230580032525649
1714,15.0,597.9430638358309,0.04131488508963704
1715,15.0,601.571653516411,0.040357593458678724
1716,15.0,605.2222631247502,0.03943212655824904
1717,15.0,608.8950262877571,0.03853700070608511
1718,15.0,612.5900774432474,0.03767067835867451
1719,15.0,616.3075518448675,0.03683170784013355
1720,15.0,620.0475855670445,0.03604482445265526
1721,15.0,623.8103155099652,0.035282949987562644
1722,15.0,627.5958794045905,0.03454354891823923
1723,15.0,631.404415817695,0.03382547262703839
1724,15.0,635.2360641569381,0.03312775713812315
1725,15.0,639.0909646759693,0.032449556290962335
1726,15.0,642.9692584795611,0.031789962885268676
1727,15.0,646.8710875287719,0.031148197518675404
1728,15.0,650.7965946461469,0.030523528362015964
1729,15.0,654.7459235209403,0.029915219840192117
1730,15.0,658.7192187143802,0.029322608716375296
1731,15.0,662.7166256649574,0.02887993026885768
1732,15.0,666.7382906937478,0.02845881475552031
1733,15.0,670.7843610097724,0.028042721063250325
1734,15.0,674.8549847153807,0.0276315123440606
1735,15.0,678.9503108116764,0.027225191584324054
1736,15.0,683.0704892039695,0.026823712278048653
1737,15.0,687.2156707072613,0.02642704226185972
1738,15.0,691.3860070517692,0.026035136188294155
1739,15.0,695.5816508884778,0.025647928890785647
1740,15.0,699.8027557947258,0.025265426332056227
1741,15.0,704.0494762798305,0.024887579241147678
1742,15.0,708.3219677907417,0.02490559374837651
1743,15.0,712.62038671773,0.024910882014926528
1744,15.0,716.9448904001155,0.024900789950807054
1745,15.0,721.2956371320223,0.02487607219217086
1746,15.0,725.6727861681769,0.02483744134876025
1747,15.0,730.0764977297355,0.0247855996022551
1748,15.0,734.5069330101472,0.024721188743471494
1749,15.0,738.9642541810588,0.024644866390883653
1750,15.0,743.4486243982451,0.024557220540764917
1751,15.0,747.9602078075866,0.024458859222850685
1752,15.0,752.4991695510744,0.024350353876233553
1753,15.0,757.065675772857,0.024334022611196923
1754,15.0,761.659893625319,0.024530567932064186
1755,15.0,766.281991275204,0.024726001989438976
1756,15.0,770.9321379097647,0.02492025168039501
1757,15.0,775.6105037429613,0.025113232945085575
1758,15.0,780.3172600216895,0.025304867072434935
1759,15.0,785.0525790320463,0.025495108441249303
1760,15.0,789.816634105642,0.025683827686953053
1761,15.0,794.6095996259389,0.02587096072653301
1762,15.0,799.4316510346392,0.026056436491738274
1763,15.0,804.2829648381049,0.02624017206621524
1764,15.0,809.1637186138169,0.026422059003883842
1765,15.0,814.0740910168782,0.026601998539692386
1766,15.0,819.0142617865529,0.026779920148309207
1767,15.0,823.9844117528415,0.02655605097372544
1768,15.0,828.9847228431056,0.02613142161701077
1769,15.0,834.0153780887242,0.025703477376352687
1770,15.0,839.076561631792,0.02527216697745224
1771,15.0,844.1684587318638,0.02483742589141103
1772,15.0,849.2912557727309,0.02439927260966698
1773,15.0,854.4451402692479,0.023957611026833178
1774,15.0,859.6303008741947,0.02351245077983498
1775,15.0,864.8469273851798,0.023063744702583034
1776,15.0,870.0952107515922,0.02261150069943309
1777,15.0,875.3753430815856,0.02215569912000687
1778,15.0,880.6875176491155,0.021696323413931875
1779,15.0,886.0319289010106,0.02123335560961293
1780,15.0,891.4087724640916,0.020766839707233538
1781,15.0,896.8182451523296,0.019998201395923978
1782,15.0,902.260544974055,0.019243181923443244
1783,15.0,907.7358711391995,0.018507194323036734
1784,15.0,913.2444240665931,0.017790078610393063
1785,15.0,918.7864053912986,0.0170916865747429
1786,15.0,924.362017971989,0.016411830311929398
1787,15.0,929.9714658983793,0.01575031732188913
1788,15.0,935.6149544986898,0.015106925420068721
1789,15.0,941.2926903471684,0.01448143714213612
1790,15.0,947.0048812716491,0.013873623009722785
1791,15.0,952.7517363611568,0.013283207485328576
1792,15.0,958.5334659735669,0.012709953963234301
1793,15.0,964.3502817432984,0.012153584695742395
1794,15.0,970.2023965890664,0.011613828096462685
1795,15.0,976.0900247216728,0.01109038095909664
1796,15.0,982.013381651848,0.010582969640563876
1797,15.0,987.9726841981374,0.010169254859198599
1798,15.0,993.9681504948426,0.00979493050903482
1799,15.0,999.9999999999998,0.009433688370648221
1800,16.25,299.99999999999994,0.41621701790529303
1801,16.25,301.8205360510256,0.4276725903863909
1802,16.25,303.65211994042846,0.44112171086652896
1803,16.25,305.4948187115015,0.45664833089280393
1804,16.25,307.34869981438766,0.47441433239473146
1805,16.25,309.21383110854777,0.4945782188228265
1806,16.25,311.090280865244,0.517324434728868
1807,16.25,312.9781177700405,0.5427990715190242
1808,16.25,314.8774109253156,0.5709466644889718
1809,16.25,316.78822985279277,0.6017250242093307
1810,16.25,318.7106444960851,0.6349530458087927
1811,16.25,320.6447252232542,0.6702373272679868
1812,16.25,322.590542829388,0.7068571192969276
1813,16.25,324.5481685391911,0.7438372496804629
1814,16.25,326.51767400959096,0.7798550461840086
1815,16.25,328.4991313323629,0.8132539182907186
1816,16.25,330.49261303676684,0.8421339331568257
1817,16.25,332.49819209220385,0.8642488169205037
1818,16.25,334.5159419108865,0.8778139393649629
1819,16.25,336.5459363505251,0.8817294743804686
1820,16.25,338.5882497170328,0.8754626089948535
1821,16.25,340.64295676724487,0.8593325321142972
1822,16.25,342.710132711654,0.8343770939726752
1823,16.25,344.7898532171655,0.8021780903016804
1824,16.25,346.8821944098645,0.7650803296549572
1825,16.25,348.9872328778047,0.7250981410740001
1826,16.25,351.1050456738107,0.6840297464271083
1827,16.25,353.235710318298,0.6433437594686864
1828,16.25,355.37930480211173,0.6041474557163818
1829,16.25,357.53590758938094,0.5672595946487926
1830,16.25,359.70559762038977,0.5331231748832699
1831,16.25,361.8884543144689,0.5019427221132159
1832,16.25,364.0845575729004,0.47376544813867927
1833,16.25,366.29398778184435,0.4485362650261423
1834,16.25,368.5168258152807,0.42620792965809584
1835,16.25,370.7531530379682,0.4066833395642435
1836,16.25,373.00305130842503,0.3896489157939481
1837,16.25,375.26660298192394,0.3749245434056658
1838,16.25,377.54389091350566,0.3623387947188531
1839,16.25,379.8349984610141,0.3517335114158104
1840,16.25,382.1400094881463,0.343039295261259
1841,16.25,384.4590083675211,0.3361569650315032
1842,16.25,386.7920799837703,0.3308280488999324
1843,16.25,389.1393097366425,0.3269386621985788
1844,16.25,391.50078354413176,0.32437979383300075
1845,16.25,393.87658784562177,0.3230413745621215
1846,16.25,396.2668096050482,0.3228076139426495
1847,16.25,398.6715363140849,0.3236009052093142
1848,16.25,401.0908559953435,0.325212522059274
1849,16.25,403.5248572055977,0.3274267614457171
1850,16.25,405.97362903902393,0.3300372138318447
1851,16.25,408.4372611304615,0.33280762527483815
1852,16.25,410.9158436586954,0.3354692671623904
1853,16.25,413.4094673497567,0.33771130439358077
1854,16.25,415.91822348024186,0.33913544344693836
1855,16.25,418.4422038806563,0.3395131855863057
1856,16.25,420.9815009387745,0.3385815768910481
1857,16.25,423.53620760302096,0.3361320230317128
1858,16.25,426.1064173858746,0.33202834439238177
1859,16.25,428.69222436728916,0.3262233897311505
1860,16.25,431.2937231981393,0.31872593798624477
1861,16.25,433.91100910368397,0.3096870711526104
1862,16.25,436.5441778870512,0.29940055081989425
1863,16.25,439.193325932747,0.2881266083560948
1864,16.25,441.8585502101821,0.27614633760283874
1865,16.25,444.5399482772207,0.26373675541885305
1866,16.25,447.2376182837536,0.25115198949867223
1867,16.25,449.95165897528835,0.23861527911740207
1868,16.25,452.68216969656606,0.22639810117362497
1869,16.25,455.42925039519685,0.21459907728481348
1870,16.25,458.193001625317,0.20328763862297672
1871,16.25,460.97352455127213,0.1925239639083716
1872,16.25,463.77092095131906,0.1823435599926067
1873,16.25,466.58529322134984,0.17275937875650788
1874,16.25,469.4167443786431,0.16376925190168076
1875,16.25,472.2653780656311,0.15541872582611335
1876,16.25,475.1312985536969,0.14771534143019655
1877,16.25,478.0146107469895,0.14052987294112496
1878,16.25,480.91542018626245,0.13383183812570623
1879,16.25,483.8338330527399,0.1275885072884409
1880,16.25,486.7699561720018,0.12176845509062544
1881,16.25,489.72389701789285,0.11634040609271411
1882,16.25,492.695763716459,0.11127443998619294
1883,16.25,495.68566504990423,0.10654322671446914
1884,16.25,498.6937104605708,0.10221355788816708
1885,16.25,501.72001005494866,0.09815816327112437
1886,16.25,504.7646746077019,0.09435526818294582
1887,16.25,507.8278155657271,0.09078468398235937
1888,16.25,510.90954505223095,0.08742809651502483
1889,16.25,514.0099758708333,0.08426881205430016
1890,16.25,517.1292215096994,0.0812915216530149
1891,16.25,520.2673961456901,0.07848212368661217
1892,16.25,523.424614648545,0.07586953686172722
1893,16.25,526.6009925850851,0.07340193564875724
1894,16.25,529.7966462234419,0.07106289824685431
1895,16.25,533.0116925373161,0.06884288239345535
1896,16.25,536.2462492102579,0.06673358326990939
1897,16.25,539.5004346399732,0.06472712063277251
1898,16.25,542.7743679426601,0.06281632389318115
1899,16.25,546.0681689573681,0.0609947950998475
1900,16.25,549.3819582503829,0.059259703256735255
1901,16.25,552.7158571196431,0.0576084863153691
1902,16.25,556.069987599176,0.05602907925104806
1903,16.25,559.4444724635682,0.05451691165408929
1904,16.25,562.8394352324586,0.05306782178793426
1905,16.25,566.2550001750573,0.05167792654947528
1906,16.25,569.6912923146986,0.05034370135339065
1907,16.25,573.1484374334129,0.04906178656057528
1908,16.25,576.6265620765347,0.04782914760315215
1909,16.25,580.1257935573325,0.04664305723678274
1910,16.25,583.6462599616696,0.045499310139199264
1911,16.25,587.1880901526913,0.044395953247897954
1912,16.25,590.7514137755447,0.04333215248062176
1913,16.25,594.3363612621206,0.04230580032525649
1914,16.25,597.9430638358309,0.04131488508963704
1915,16.25,601.571653516411,0.040357593458678724
1916,16.25,605.2222631247502,0.03943212655824904
1917,16.25,608.8950262877571,0.03853700070608511
1918,16.25,612.5900774432474,0.03767067835867451
1919,16.25,616.3075518448675,0.03683170784013355
1920,16.25,620.0475855670445,0.03604482445265526
1921,16.25,623.8103155099652,0.035282949987562644
1922,16.25,627.5958794045905,0.03454354891823923
1923,16.25,631.404415817695,0.03382547262703839
1924,16.25,635.2360641569381,0.03312775713812315
1925,16.25,639.0909646759693,0.032449556290962335
1926,16.25,642.9692584795611,0.031789962885268676
1927,16.25,646.8710875287719,0.031148197518675404
1928,16.25,650.7965946461469,0.030523528362015964
1929,16.25,654.7459235209403,0.029915219840192117
1930,16.25,658.7192187143802,0.029322608716375296
1931,16.25,662.7166256649574,0.02887993026885768
1932,16.25,666.7382906937478,0.02845881475552031
1933,16.25,670.7843610097724,0.028042721063250325
1934,16.25,674.8549847153807,0.0276315123440606
1935,16.25,678.9503108116764,0.027225191584324054
1936,16.25,683.0704892039695,0.026823712278048653
1937,16.25,687.2156707072613,0.02642704226185972
1938,16.25,691.3860070517692,0.026035136188294155
1939,16.25,695.5816508884778,0.025647928890785647
1940,16.25,699.8027557947258,0.025265426332056227
1941,16.25,704.0494762798305,0.024887579241147678
1942,16.25,708.3219677907417,0.02490559374837651
1943,16.25,712.62038671773,0.024910882014926528
1944,16.25,716.9448904001155,0.024900789950807054
1945,16.25,721.2956371320223,0.02487607219217086
1946,16.25,725.6727861681769,0.02483744134876025
1947,16.25,730.0764977297355,0.0247855996022551
1948,16.25,734.5069330101472,0.024721188743471494
1949,16.25,738.9642541810588,0.024644866390883653
1950,16.25,743.4486243982451,0.024557220540764917
1951,16.25,747.9602078075866,0.024458859222850685
1952,16.25,752.4991695510744,0.024350353876233553
1953,16.25,757.065675772857,0.024334022611196923
1954,16.25,761.659893625319,0.024530567932064186
1955,16.25,766.281991275204,0.024726001989438976
1956,16.25,770.9321379097647,0.02492025168039501
1957,16.25,775.6105037429613,0.025113232945085575
1958,16.25,780.3172600216895,0.025304867072434935
1959,16.25,785.0525790320463,0.025495108441249303
1960,16.25,789.816634105642,0.025683827686953053
1961,16.25,794.6095996259389,0.02587096072653301
1962,16.25,799.4316510346392,0.026056436491738274
1963,16.25,804.2829648381049,0.02624017206621524
1964,16.25,809.1637186138169,0.026422059003883842
1965,16.25,814.0740910168782,0.026601998539692386
1966,16.25,819.0142617865529,0.026779920148309207
1967,16.25,823.9844117528415,0.02655605097372544
1968,16.25,828.9847228431056,0.02613142161701077
1969,16.25,834.0153780887242,0.025703477376352687
1970,16.25,839.076561631792,0.02527216697745224
1971,16.25,844.1684587318638,0.02483742589141103
1972,16.25,849.2912557727309,0.02439927260966698
1973,16.25,854.4451402692479,0.023957611026833178
1974,16.25,859.6303008741947,0.02351245077983498
1975,16.25,864.8469273851798,0.023063744702583034
1976,16.25,870.0952107515922,0.02261150069943309
1977,16.25,875.3753430815856,0.02215569912000687
1978,16.25,880.6875176491155,0.021696323413931875
1979,16.25,886.0319289010106,0.02123335560961293
1980,16.25,891.4087724640916,0.020766839707233538
1981,16.25,896.8182451523296,0.019998201395923978
1982,16.25,902.260544974055,0.019243181923443244
1983,16.25,907.7358711391995,0.018507194323036734
1984,16.25,913.2444240665931,0.017790078610393063
1985,16.25,918.7864053912986,0.0170916865747429
1986,16.25,924.362017971989,0.016411830311929398
1987,16.25,929.9714658983793,0.01575031732188913
1988,16.25,935.6149544986898,0.015106925420068721
1989,16.25,941.2926903471684,0.01448143714213612
1990,16.25,947.0048812716491,0.013873623009722785
1991,16.25,952.7517363611568,0.013283207485328576
1992,16.25,958.5334659735669,0.012709953963234301
1993,16.25,964.3502817432984,0.012153584695742395
1994,16.25,970.2023965890664,0.011613828096462685
1995,16.25,976.0900247216728,0.01109038095909664
1996,16.25,982.013381651848,0.010582969640563876
1997,16.25,987.9726841981374,0.010169254859198599
1998,16.25,993.9681504948426,0.00979493050903482
1999,16.25,999.9999999999998,0.009433688370648221
2000,17.5,299.99999999999994,0.36852632164932825
2001,17.5,301.8205360510256,0.36625899959702685
2002,17.5,303.65211994042846,0.3656222205727016
2003,17.5,305.4948187115015,0.36656375063089147
2004,17.5,307.34869981438766,0.36909998048784665
2005,17.5,309.21383110854777,0.3732545326284037
2006,17.5,311.090280865244,0.37910665303283575
2007,17.5,312.9781177700405,0.3867648740716259
2008,17.5,314.8774109253156,0.39616721559782014
2009,17.5,316.78822985279277,0.40737671117832724
2010,17.5,318.7106444960851,0.4204480760672558
2011,17.5,320.6447252232542,0.4354328498765819
2012,17.5,322.590542829388,0.4523440000543094
2013,17.5,324.5481685391911,0.4709987980471596
2014,17.5,326.51767400959096,0.4911942167099694
2015,17.5,328.4991313323629,0.5125819664105292
2016,17.5,330.49261303676684,0.534637549282787
2017,17.5,332.49819209220385,0.5565688644234947
2018,17.5,334.5159419108865,0.5773602046578258
2019,17.5,336.5459363505251,0.5958905415493484
2020,17.5,338.5882497170328,0.6109338945970115
2021,17.5,340.64295676724487,0.6213013331718127
2022,17.5,342.710132711654,0.6259640965589618
2023,17.5,344.7898532171655,0.6241631421812706
2024,17.5,346.8821944098645,0.6160690877739933
2025,17.5,348.9872328778047,0.6021394649360239
2026,17.5,351.1050456738107,0.5832627803891725
2027,17.5,353.235710318298,0.5606061152231243
2028,17.5,355.37930480211173,0.5353685268958591
2029,17.5,357.53590758938094,0.5088782810635644
2030,17.5,359.70559762038977,0.4822380503168915
2031,17.5,361.8884543144689,0.45626695830954994
2032,17.5,364.0845575729004,0.43155340941746567
2033,17.5,366.29398778184435,0.4084900533388366
2034,17.5,368.5168258152807,0.38735088053084715
2035,17.5,370.7531530379682,0.3682936254689004
2036,17.5,373.00305130842503,0.35124478847830515
2037,17.5,375.26660298192394,0.3361497622967399
2038,17.5,377.54389091350566,0.32292103045131204
2039,17.5,379.8349984610141,0.31145646353988005
2040,17.5,382.1400094881463,0.3017175254900112
2041,17.5,384.4590083675211,0.29363724165103156
2042,17.5,386.7920799837703,0.28699379894847504
2043,17.5,389.1393097366425,0.28169429972895144
2044,17.5,391.50078354413176,0.2776558219380856
2045,17.5,393.87658784562177,0.27480366318194055
2046,17.5,396.2668096050482,0.2730707317674063
2047,17.5,398.6715363140849,0.2724731995582026
2048,17.5,401.0908559953435,0.27289423540864466
2049,17.5,403.5248572055977,0.27421584251096376
2050,17.5,405.97362903902393,0.2763663051558731
